City,Start_Lat,Start_Lon,End_Lat,End_Lon,Route_Length_km,Road_Type,Accident_Count,Incident_Severity,Weather_Risk,Crowd_Level,Risk_Score
Mussoorie,30.460252,78.063584,30.431796,78.096896,4.496,Rural,0,0,0.324,0.296,0.156
Mussoorie,30.401482,78.125277,30.400357,78.090046,3.381,Rural,2,1,0.16,0.374,0.223
Mussoorie,30.470938,78.067605,30.486941,78.053725,2.222,Rural,1,0,0.363,0.056,0.17
Mussoorie,30.510076,78.049662,30.468188,78.060415,4.77,Hilly,1,0,0.34,0.168,0.186
Mussoorie,30.520705,78.126374,30.482023,78.059451,7.721,Highway,1,0,0.417,0.255,0.226
Mussoorie,30.473134,78.026965,30.49492,77.995121,3.896,Hilly,1,0,0.173,0.778,0.258
Mussoorie,30.507586,78.066724,30.453584,78.148324,9.859,City,0,0,0.31,0.353,0.164
Mussoorie,30.487214,78.14898,30.432758,78.045677,11.606,Highway,1,0,0.159,0.365,0.171
Mussoorie,30.492068,78.029402,30.431918,78.044454,6.842,Hilly,0,0,0.079,0.182,0.06
Mussoorie,30.436146,78.078144,30.41838,78.060845,2.579,City,1,0,0.321,0.319,0.21
Mussoorie,30.469207,78.076181,30.451469,78.058566,2.596,City,0,0,0.349,0.206,0.146
Mussoorie,30.448345,78.017107,30.450112,78.047363,2.907,Highway,0,0,0.48,0.362,0.216
Mussoorie,30.494232,78.118397,30.48154,78.028133,8.764,City,1,0,0.096,0.451,0.169
Mussoorie,30.440459,78.048813,30.444732,78.016295,3.153,Hilly,1,0,0.37,0.093,0.179
Mussoorie,30.464431,78.053321,30.46083,78.047743,0.668,City,1,0,0.071,0.292,0.13
Mussoorie,30.434177,78.044381,30.443195,78.084975,4.019,Hilly,0,0,0.467,0.263,0.193
Mussoorie,30.456359,78.053839,30.456972,78.058004,0.405,City,0,0,0.321,0.552,0.207
Mussoorie,30.514207,78.133399,30.45517,78.068901,9.016,Rural,0,0,0.293,0.196,0.127
Mussoorie,30.5177,78.152211,30.39408,78.143959,13.769,Hilly,0,0,0.758,0.267,0.281
Mussoorie,30.485392,78.151384,30.471673,78.086251,6.425,City,0,0,0.081,0.211,0.067
Mussoorie,30.514342,78.105755,30.438124,78.040268,10.546,Rural,1,1,0.589,0.266,0.28
Mussoorie,30.382245,78.162813,30.487185,78.091987,13.501,Rural,1,0,0.171,0.257,0.153
Mussoorie,30.488453,78.034132,30.480202,78.034553,0.918,Highway,1,1,0.189,0.554,0.218
Mussoorie,30.474336,78.146395,30.452218,78.082747,6.577,Hilly,0,0,0.242,0.306,0.134
Mussoorie,30.506745,78.027633,30.444905,78.090478,9.141,Hilly,1,0,0.156,0.135,0.124
Mussoorie,30.447084,78.061755,30.438244,78.051906,1.363,Hilly,0,0,0.246,0.654,0.204
Mussoorie,30.483233,78.089182,30.487501,78.041884,4.557,Highway,1,0,0.445,0.385,0.26
Mussoorie,30.495603,78.095891,30.413049,78.086563,9.223,Rural,0,0,0.095,0.329,0.094
Mussoorie,30.455233,78.052937,30.495474,78.090528,5.745,City,0,0,0.319,0.579,0.212
Mussoorie,30.453696,78.073851,30.55458,78.064484,11.254,Rural,0,0,0.195,0.238,0.106
Mussoorie,30.451784,78.062028,30.495304,78.044774,5.114,Rural,0,0,0.239,0.631,0.198
Mussoorie,30.501324,78.083457,30.514587,78.051085,3.434,City,0,0,0.808,0.713,0.385
Mussoorie,30.455729,78.049298,30.46432,78.071138,2.301,Hilly,0,0,0.311,0.502,0.194
Mussoorie,30.551428,78.076977,30.388621,77.99677,19.668,Hilly,0,0,0.491,0.304,0.208
Mussoorie,30.462414,78.048397,30.415741,77.988995,7.705,City,2,2,0.356,0.178,0.242
Mussoorie,30.488683,78.054275,30.447774,78.09757,6.157,Hilly,0,0,0.3,0.646,0.219
Mussoorie,30.424031,78.063497,30.492417,78.106185,8.635,Hilly,2,1,0.461,0.446,0.327
Mussoorie,30.415484,78.081054,30.460209,78.081736,4.974,Highway,0,0,0.186,0.561,0.168
Mussoorie,30.485466,78.094576,30.539649,78.13241,7.031,Hilly,2,2,0.207,0.339,0.23
Mussoorie,30.423984,78.076792,30.476348,78.052247,6.28,Highway,1,0,0.528,0.475,0.303
Mussoorie,30.465113,78.084635,30.423377,78.130229,6.375,Highway,1,1,0.319,0.329,0.212
Mussoorie,30.487783,78.030342,30.482072,78.083565,5.139,City,0,0,0.363,0.614,0.232
Mussoorie,30.40119,77.976802,30.48114,78.067162,12.413,Rural,1,0,0.422,0.088,0.194
Mussoorie,30.359988,78.028604,30.421355,78.037071,6.872,Hilly,1,0,0.265,0.446,0.219
Mussoorie,30.490248,78.108288,30.452036,78.057274,6.477,Highway,0,0,0.039,0.389,0.09
Mussoorie,30.455198,78.094485,30.530181,78.082668,8.414,Rural,1,0,0.455,0.517,0.29
Mussoorie,30.502937,78.095376,30.438558,78.045737,8.595,City,0,0,0.363,0.422,0.194
Mussoorie,30.385801,78.013947,30.445241,78.057899,7.839,Highway,1,0,0.347,0.349,0.224
Mussoorie,30.428762,78.062412,30.437797,78.052968,1.352,City,0,0,0.58,0.469,0.268
Mussoorie,30.457401,78.05747,30.447762,78.073964,1.91,Hilly,1,0,0.527,0.354,0.279
Mussoorie,30.486893,78.095263,30.53596,78.046776,7.165,City,1,0,0.289,0.186,0.174
Mussoorie,30.47573,78.089855,30.484336,78.106146,1.831,Highway,0,0,0.511,0.644,0.282
Mussoorie,30.435311,78.116974,30.44284,78.054142,6.081,City,0,0,0.469,0.796,0.3
Mussoorie,30.473058,78.022746,30.373035,78.160721,17.284,City,0,0,0.378,0.573,0.228
Mussoorie,30.443202,78.009882,30.452931,78.016598,1.259,Highway,1,0,0.265,0.145,0.159
Mussoorie,30.405126,78.109602,30.460998,78.085329,6.634,Rural,0,0,0.03,0.068,0.023
Mussoorie,30.545363,78.031536,30.477935,78.064378,8.131,Hilly,1,1,0.36,0.268,0.212
Mussoorie,30.483956,78.121749,30.48688,78.127518,0.641,Highway,1,0,0.199,0.038,0.117
Mussoorie,30.499418,78.000661,30.408197,78.027618,10.467,City,0,0,0.098,0.252,0.08
Mussoorie,30.511293,77.976629,30.452686,78.101228,13.603,City,0,0,0.111,0.634,0.16
Mussoorie,30.465768,78.056292,30.490848,78.166866,10.957,Rural,0,0,0.139,0.135,0.069
Mussoorie,30.498686,78.124266,30.437505,77.99389,14.227,Highway,0,0,0.352,0.604,0.226
Mussoorie,30.454551,78.105595,30.470638,78.049481,5.668,Hilly,1,0,0.325,0.375,0.223
Mussoorie,30.436447,78.043871,30.469466,78.092837,5.959,Hilly,0,0,0.226,0.515,0.171
Mussoorie,30.466871,78.065769,30.447181,78.059053,2.282,Highway,1,0,0.089,0.314,0.14
Mussoorie,30.499959,78.146978,30.458385,78.036005,11.596,Hilly,0,0,0.6,0.552,0.29
Mussoorie,30.459658,78.038798,30.517587,78.082524,7.684,Hilly,0,0,0.116,0.645,0.164
Mussoorie,30.497313,78.011076,30.425052,78.032887,8.303,Highway,0,0,0.205,0.163,0.094
Mussoorie,30.463964,78.067491,30.407162,78.08394,6.51,Rural,1,0,0.309,0.285,0.2
Mussoorie,30.449845,78.091341,30.484806,78.077096,4.12,Highway,0,0,0.077,0.454,0.114
Mussoorie,30.464518,78.072961,30.502656,78.082349,4.335,City,2,2,0.3,0.166,0.223
Mussoorie,30.446566,78.066794,30.400724,78.037417,5.824,Highway,0,0,0.123,0.264,0.09
Mussoorie,30.527044,78.02829,30.450612,78.083029,9.987,Rural,1,1,0.127,0.502,0.189
Mussoorie,30.533429,78.134965,30.470949,78.084369,8.471,City,1,0,0.455,0.192,0.225
Mussoorie,30.446824,78.083328,30.464863,78.065869,2.612,Rural,1,0,0.473,0.623,0.317
Mussoorie,30.467854,78.062359,30.485214,78.029354,3.705,Rural,0,0,0.216,0.336,0.132
Mussoorie,30.474372,78.088379,30.400291,78.029999,9.959,Highway,2,0,0.396,0.168,0.253
Haldwani,29.200542,79.438264,29.28196,79.585206,16.889,Highway,1,0,0.412,0.531,0.28
Haldwani,29.26528,79.525169,29.209331,79.542316,6.44,Hilly,1,1,0.353,0.634,0.283
Haldwani,29.200555,79.504633,29.199006,79.507552,0.332,City,1,0,0.244,0.715,0.266
Haldwani,29.235537,79.475481,29.205445,79.530125,6.27,Hilly,0,0,0.531,0.608,0.281
Haldwani,29.241753,79.537723,29.230421,79.518622,2.241,Highway,0,0,0.26,0.241,0.126
Haldwani,29.169767,79.477609,29.142956,79.571435,9.586,City,0,0,0.437,0.389,0.209
Haldwani,29.214175,79.552972,29.18962,79.497402,6.045,Hilly,1,0,0.45,0.237,0.232
Haldwani,29.192907,79.464584,29.166184,79.520136,6.158,Hilly,0,0,0.586,0.374,0.251
Haldwani,29.225557,79.518656,29.208731,79.523767,1.936,Highway,0,0,0.274,0.124,0.107
Haldwani,29.230971,79.529597,29.244297,79.560582,3.352,Hilly,2,1,0.261,0.349,0.248
Haldwani,29.241118,79.501052,29.172308,79.597391,12.082,Hilly,1,0,0.146,0.712,0.236
Haldwani,29.236691,79.492322,29.212708,79.500271,2.776,City,0,0,0.274,0.143,0.111
Haldwani,29.281933,79.495349,29.202884,79.524396,9.231,Rural,1,0,0.224,0.379,0.193
Haldwani,29.277832,79.571856,29.223959,79.515291,8.124,City,0,0,0.256,0.314,0.14
Haldwani,29.253682,79.573735,29.187591,79.542575,7.947,Rural,1,0,0.455,0.678,0.322
Haldwani,29.132369,79.393774,29.204935,79.579976,19.798,Hilly,1,0,0.049,0.294,0.123
Haldwani,29.18511,79.594264,29.245363,79.589069,6.719,Highway,1,0,0.406,0.503,0.272
Haldwani,29.224868,79.51076,29.119481,79.550223,12.329,Rural,1,0,0.446,0.624,0.309
Haldwani,29.208992,79.47461,29.161427,79.450796,5.772,City,0,0,0.581,0.478,0.27
Haldwani,29.253751,79.535071,29.198794,79.506455,6.712,Rural,1,1,0.344,0.539,0.261
Haldwani,29.214245,79.504399,29.177039,79.512611,4.213,City,0,0,0.656,0.202,0.237
Haldwani,29.213432,79.515161,29.236443,79.50421,2.771,Rural,1,0,0.251,0.126,0.15
Haldwani,29.256289,79.421753,29.25899,79.487814,6.416,Highway,0,0,0.196,0.351,0.129
Haldwani,29.235371,79.568313,29.210057,79.539291,3.982,Hilly,1,1,0.224,0.938,0.305
Haldwani,29.212244,79.511044,29.170458,79.544312,5.658,Rural,0,0,0.299,0.629,0.215
Haldwani,29.210304,79.547247,29.220019,79.576301,3.02,Hilly,1,0,0.287,0.373,0.211
Haldwani,29.224596,79.5349,29.222714,79.507752,2.643,City,1,1,0.129,0.253,0.139
Haldwani,29.221381,79.507702,29.215302,79.515168,0.991,Highway,0,0,0.225,0.277,0.123
Haldwani,29.247595,79.478743,29.215194,79.487095,3.693,City,0,0,0.198,0.23,0.105
Haldwani,29.255891,79.536928,29.225742,79.503447,4.668,Hilly,1,0,0.198,0.456,0.201
Haldwani,29.154308,79.417847,29.26593,79.482674,13.915,Rural,1,0,0.298,0.454,0.23
Haldwani,29.164658,79.552336,29.256611,79.442894,14.743,Highway,2,2,0.102,0.257,0.182
Haldwani,29.244538,79.406231,29.208925,79.518116,11.557,Rural,0,0,0.614,0.437,0.272
Haldwani,29.268033,79.480931,29.203472,79.488545,7.217,Hilly,0,0,0.347,0.33,0.17
Haldwani,29.19281,79.537724,29.177492,79.628992,9.022,Highway,0,0,0.348,0.393,0.183
Haldwani,29.220124,79.518646,29.21903,79.552902,3.327,City,1,0,0.478,0.312,0.256
Haldwani,29.223601,79.528518,29.272738,79.483747,6.98,Hilly,1,0,0.19,0.259,0.159
Haldwani,29.248494,79.459521,29.218349,79.521056,6.848,Hilly,0,0,0.239,0.604,0.192
Haldwani,29.269216,79.566808,29.199278,79.526594,8.701,Hilly,1,1,0.086,0.452,0.166
Haldwani,29.275881,79.435603,29.18158,79.435595,10.486,City,1,0,0.462,0.308,0.25
Haldwani,29.177567,79.542915,29.230119,79.467503,9.366,Hilly,0,0,0.28,0.478,0.18
Haldwani,29.192769,79.536079,29.260124,79.592286,9.265,City,0,0,0.105,0.472,0.126
Haldwani,29.239163,79.543927,29.181996,79.488459,8.33,Hilly,1,0,0.409,0.103,0.194
Haldwani,29.204262,79.493872,29.209966,79.520777,2.687,Hilly,0,0,0.189,0.562,0.169
Haldwani,29.311717,79.498616,29.200793,79.50831,12.37,Highway,0,0,0.222,0.633,0.193
Haldwani,29.239549,79.57718,29.161254,79.582298,8.72,Hilly,1,0,0.326,0.255,0.199
Haldwani,29.306774,79.474795,29.134387,79.600872,22.741,Rural,0,0,0.044,0.404,0.094
Haldwani,29.265271,79.507264,29.292444,79.428297,8.233,Rural,1,0,0.177,0.326,0.168
Haldwani,29.252885,79.517927,29.238547,79.45553,6.26,Hilly,1,0,0.05,0.554,0.176
Haldwani,29.2099,79.469119,29.189608,79.499876,3.742,Highway,1,1,0.31,0.695,0.282
Haldwani,29.162816,79.50335,29.218955,79.521964,6.499,Hilly,0,0,0.305,0.405,0.173
Haldwani,29.192172,79.598847,29.227093,79.45049,14.913,City,1,0,0.137,0.677,0.227
Haldwani,29.170075,79.550889,29.208449,79.53652,4.489,City,1,0,0.685,0.485,0.353
Haldwani,29.245352,79.544074,29.13941,79.576806,12.201,City,2,1,0.144,0.416,0.226
Haldwani,29.172432,79.413446,29.188839,79.522269,10.721,City,0,0,0.308,0.67,0.226
Haldwani,29.174178,79.567377,29.320485,79.497623,17.62,City,0,0,0.045,0.725,0.159
Haldwani,29.281583,79.573524,29.146014,79.411096,21.812,Hilly,2,1,0.338,0.083,0.218
Haldwani,29.206142,79.522222,29.231887,79.505214,3.304,Hilly,0,0,0.012,0.448,0.093
Haldwani,29.209028,79.572678,29.244665,79.520895,6.399,City,2,2,0.747,0.641,0.452
Haldwani,29.206114,79.506428,29.248039,79.53746,5.55,Hilly,0,0,0.203,0.534,0.168
Haldwani,29.294829,79.598591,29.264494,79.572904,4.193,Highway,0,0,0.247,0.285,0.131
Haldwani,29.241647,79.457497,29.233893,79.512706,5.426,Rural,0,0,0.187,0.233,0.103
Haldwani,29.258545,79.571026,29.219675,79.489504,9.014,City,0,0,0.12,0.295,0.095
Haldwani,29.174385,79.561428,29.238552,79.498796,9.374,City,1,0,0.177,0.106,0.124
Haldwani,29.250122,79.534737,29.250734,79.565702,3.005,City,1,0,0.238,0.435,0.209
Haldwani,29.191619,79.571094,29.130408,79.48112,11.075,Highway,0,0,0.188,0.548,0.166
Haldwani,29.225327,79.546575,29.227743,79.523486,2.257,Rural,0,0,0.115,0.238,0.082
Haldwani,29.208409,79.523287,29.186362,79.480131,4.854,Rural,0,0,0.28,0.805,0.245
Haldwani,29.213741,79.512645,29.218894,79.495645,1.747,Rural,1,0,0.156,0.468,0.191
Haldwani,29.215477,79.515273,29.235962,79.506274,2.44,Rural,1,0,0.087,0.299,0.136
Haldwani,29.244801,79.54959,29.19086,79.508278,7.215,Rural,0,0,0.056,0.113,0.039
Haldwani,29.214678,79.530983,29.201389,79.530347,1.479,Rural,0,0,0.535,0.351,0.231
Haldwani,29.225646,79.496883,29.280649,79.571748,9.495,Hilly,1,0,0.064,0.765,0.222
Haldwani,29.227406,79.534734,29.262325,79.486228,6.101,Hilly,0,0,0.417,0.478,0.221
Haldwani,29.218928,79.491233,29.197965,79.479538,2.593,Highway,0,0,0.159,0.34,0.116
Haldwani,29.178852,79.575699,29.210888,79.497144,8.416,Highway,0,0,0.544,0.419,0.247
Haldwani,29.225041,79.506188,29.219728,79.511766,0.801,City,1,0,0.135,0.188,0.128
Haldwani,29.20995,79.507664,29.214437,79.479236,2.804,Rural,1,0,0.345,0.179,0.189
Haldwani,29.233602,79.529738,29.20688,79.510748,3.496,Rural,1,0,0.445,0.508,0.285
Haldwani,29.270759,79.513279,29.277828,79.50661,1.018,Highway,1,0,0.148,0.772,0.249
Haldwani,29.214234,79.517997,29.254511,79.484954,5.508,Highway,0,0,0.283,0.419,0.169
Haldwani,29.198918,79.503755,29.196348,79.466485,3.629,Rural,0,0,0.109,0.547,0.142
Haldwani,29.211758,79.455219,29.308679,79.489182,11.27,Highway,0,0,0.235,0.793,0.229
Haldwani,29.230871,79.494719,29.218834,79.522142,2.979,City,0,0,0.299,0.337,0.157
Haldwani,29.212042,79.52078,29.176596,79.547635,4.725,City,1,0,0.491,0.564,0.31
Haldwani,29.209126,79.498351,29.271037,79.58933,11.194,City,0,0,0.229,0.404,0.15
Haldwani,29.209694,79.469092,29.302181,79.609463,17.065,City,1,0,0.395,0.376,0.244
Haldwani,29.24377,79.590295,29.225083,79.494879,9.489,Highway,1,0,0.426,0.524,0.283
Haldwani,29.156804,79.530673,29.194593,79.527412,4.214,Hilly,0,0,0.291,0.711,0.229
Haldwani,29.268928,79.521125,29.224048,79.517279,5.004,City,2,1,0.488,0.571,0.361
Haldwani,29.230456,79.456553,29.218223,79.466694,1.679,City,0,0,0.216,0.396,0.144
Haldwani,29.196763,79.467633,29.204326,79.52673,5.798,Rural,2,1,0.443,0.409,0.315
Haldwani,29.188941,79.566432,29.221024,79.537496,4.54,Rural,0,0,0.075,0.439,0.11
Haldwani,29.211299,79.532092,29.234653,79.502555,3.868,Hilly,0,0,0.191,0.287,0.115
Haldwani,29.240778,79.435008,29.238921,79.629647,18.886,City,2,0,0.335,0.353,0.271
Haldwani,29.182902,79.572873,29.159506,79.550307,3.401,Hilly,0,0,0.285,0.248,0.135
Haldwani,29.238456,79.580987,29.232742,79.562982,1.859,City,2,0,0.332,0.281,0.256
Haldwani,29.164963,79.588037,29.243802,79.542177,9.832,Rural,1,0,0.316,0.196,0.184
Haldwani,29.175115,79.547278,29.227854,79.509283,6.928,Rural,0,0,0.493,0.451,0.238
Haldwani,29.187137,79.472964,29.294524,79.508472,12.428,Rural,0,0,0.287,0.379,0.162
Haldwani,29.177536,79.468278,29.302181,79.595215,18.542,Hilly,2,0,0.362,0.529,0.314
Haldwani,29.194326,79.523755,29.214428,79.514958,2.393,City,1,0,0.337,0.235,0.198
Haldwani,29.149379,79.455649,29.192254,79.510291,7.133,Rural,0,0,0.397,0.42,0.203
Haldwani,29.253501,79.517301,29.291334,79.419939,10.338,City,1,0,0.204,0.72,0.255
Haldwani,29.295799,79.453211,29.176209,79.549998,16.28,Hilly,0,0,0.545,0.106,0.185
Haldwani,29.249497,79.507965,29.21678,79.494266,3.873,Hilly,1,1,0.203,0.47,0.205
Haldwani,29.217848,79.495185,29.138096,79.51215,9.02,Rural,1,0,0.45,0.647,0.314
Haldwani,29.180276,79.477466,29.172568,79.49743,2.119,City,1,0,0.358,0.623,0.282
Haldwani,29.240668,79.483755,29.279356,79.564419,8.93,Hilly,0,0,0.122,0.405,0.118
Haldwani,29.277792,79.590876,29.23411,79.454517,14.092,Rural,1,1,0.554,0.681,0.352
Haldwani,29.209134,79.541221,29.211037,79.557622,1.606,Highway,0,0,0.419,0.461,0.218
Haldwani,29.210658,79.577744,29.201861,79.497904,7.811,City,0,0,0.02,0.399,0.086
Haldwani,29.222571,79.504616,29.242531,79.517552,2.55,City,0,0,0.456,0.332,0.203
Haldwani,29.278455,79.53543,29.23722,79.485457,6.673,Highway,0,0,0.392,0.517,0.221
Haldwani,29.181139,79.546831,29.233976,79.472045,9.338,City,1,0,0.433,0.437,0.267
Haldwani,29.184377,79.551087,29.186602,79.486404,6.284,City,1,0,0.085,0.809,0.237
Haldwani,29.227766,79.443288,29.208723,79.479871,4.134,City,0,0,0.252,0.201,0.116
Haldwani,29.193186,79.546879,29.218848,79.521136,3.793,Rural,1,0,0.181,0.294,0.163
Haldwani,29.240682,79.450097,29.209354,79.487552,5.034,Hilly,0,0,0.201,0.476,0.156
Haldwani,29.206216,79.48895,29.251086,79.482455,5.029,Highway,0,0,0.278,0.264,0.136
Haldwani,29.192854,79.527238,29.207983,79.532502,1.758,Highway,1,0,0.185,0.503,0.206
Haldwani,29.209546,79.539798,29.164913,79.439345,10.942,Highway,0,0,0.509,0.569,0.266
Haldwani,29.187696,79.558235,29.201431,79.528634,3.254,Rural,1,0,0.152,0.651,0.226
Haldwani,29.224543,79.447959,29.216041,79.509558,6.052,Rural,0,0,0.2,0.686,0.197
Haldwani,29.230564,79.482189,29.187919,79.557842,8.741,City,1,0,0.084,0.546,0.184
Haldwani,29.294738,79.557917,29.171295,79.469638,16.18,City,0,0,0.198,0.292,0.118
Haldwani,29.152673,79.488475,29.203058,79.524728,6.616,Hilly,1,0,0.175,0.221,0.147
Haldwani,29.234062,79.588816,29.167364,79.526369,9.578,Highway,1,0,0.163,0.029,0.105
Haldwani,29.208631,79.52676,29.248569,79.4897,5.714,City,1,0,0.511,0.355,0.274
Haldwani,29.205993,79.49817,29.26216,79.599932,11.684,City,1,1,0.162,0.374,0.173
Haldwani,29.238234,79.535876,29.253963,79.477822,5.898,City,1,0,0.199,0.319,0.173
Haldwani,29.199311,79.511433,29.285085,79.53578,9.826,Hilly,1,0,0.444,0.181,0.22
Haldwani,29.208735,79.513184,29.21255,79.476524,3.583,Hilly,0,0,0.471,0.349,0.211
Haldwani,29.292869,79.483319,29.194254,79.496017,11.035,City,1,0,0.09,0.458,0.169
Haldwani,29.174409,79.523787,29.178982,79.46275,5.948,Rural,1,0,0.141,0.384,0.169
Haldwani,29.153089,79.593356,29.169393,79.513535,7.96,Hilly,1,0,0.222,0.385,0.194
Haldwani,29.134445,79.506007,29.159322,79.462616,5.041,Rural,1,0,0.13,0.235,0.136
Haldwani,29.191622,79.478683,29.226074,79.473499,3.864,Highway,0,0,0.298,0.547,0.199
Haldwani,29.200056,79.472581,29.220287,79.520596,5.175,Highway,1,0,0.475,0.838,0.36
Haldwani,29.13164,79.500524,29.188139,79.604198,11.866,Hilly,1,0,0.313,0.276,0.199
Haldwani,29.225864,79.529862,29.183712,79.463054,8.001,Hilly,0,0,0.31,0.049,0.103
Haldwani,29.174436,79.496807,29.204319,79.542603,5.55,Rural,1,0,0.289,0.626,0.262
Haldwani,29.23721,79.43239,29.230278,79.478825,4.571,Highway,1,1,0.257,0.302,0.187
Haldwani,29.221928,79.511638,29.194897,79.55308,5.021,City,0,0,0.47,0.715,0.284
Haldwani,29.236312,79.560914,29.180627,79.529151,6.917,Rural,0,0,0.302,0.302,0.151
Haldwani,29.24207,79.475152,29.211194,79.491159,3.768,City,1,0,0.178,0.592,0.222
Haldwani,29.250911,79.543194,29.195317,79.516683,6.696,Highway,0,0,0.308,0.481,0.189
Haldwani,29.249575,79.424408,29.223059,79.52217,9.934,Rural,1,0,0.266,0.209,0.172
Haldwani,29.157228,79.585206,29.222346,79.506639,10.517,Hilly,1,0,0.594,0.668,0.362
Haldwani,29.262108,79.571209,29.250417,79.568211,1.332,City,1,0,0.318,0.826,0.311
Haldwani,29.164884,79.540342,29.25265,79.565882,10.069,Highway,1,0,0.4,0.284,0.227
Haldwani,29.217316,79.501369,29.237133,79.451438,5.323,City,1,0,0.389,0.512,0.269
Haldwani,29.19564,79.505081,29.23913,79.476025,5.598,Highway,0,0,0.042,0.409,0.095
Haldwani,29.218881,79.531599,29.232268,79.501906,3.243,Hilly,0,0,0.367,0.531,0.216
Haldwani,29.248459,79.474956,29.283076,79.549208,8.167,Rural,0,0,0.523,0.231,0.203
Haldwani,29.216477,79.516561,29.165083,79.490374,6.255,City,0,0,0.199,0.562,0.172
Haldwani,29.187664,79.437803,29.22764,79.519967,9.13,Highway,0,0,0.615,0.252,0.235
Haldwani,29.255064,79.444562,29.287025,79.482485,5.115,Hilly,0,0,0.23,0.713,0.212
Haldwani,29.170064,79.537568,29.187856,79.470238,6.83,Rural,1,1,0.349,0.453,0.246
Haldwani,29.204618,79.515859,29.207885,79.521592,0.665,Rural,0,0,0.192,0.35,0.127
Haldwani,29.196888,79.581705,29.24016,79.547931,5.822,Rural,0,0,0.551,0.414,0.248
Haldwani,29.215393,79.541403,29.206599,79.537797,1.039,Highway,0,0,0.104,0.235,0.078
Haldwani,29.208351,79.506995,29.241616,79.516667,3.816,Highway,0,0,0.351,0.556,0.216
Haldwani,29.214177,79.51431,29.194605,79.468388,4.96,City,0,0,0.17,0.31,0.113
Haldwani,29.188152,79.472947,29.220154,79.505797,4.778,Rural,1,0,0.297,0.341,0.207
Haldwani,29.163425,79.481072,29.163136,79.459718,2.074,City,0,0,0.635,0.346,0.26
Haldwani,29.219932,79.513102,29.16229,79.464484,7.96,Highway,1,0,0.388,0.476,0.262
Haldwani,29.188183,79.496477,29.263755,79.415458,11.508,Hilly,1,0,0.037,0.528,0.167
Haldwani,29.216695,79.489351,29.224077,79.548442,5.793,City,0,0,0.509,0.273,0.207
Haldwani,29.237457,79.538998,29.19454,79.434013,11.251,Highway,0,0,0.076,0.224,0.068
Haldwani,29.207279,79.514863,29.250649,79.527099,4.967,Rural,0,0,0.33,0.302,0.159
Haldwani,29.289547,79.571867,29.128647,79.452371,21.321,City,0,0,0.327,0.513,0.201
Haldwani,29.178385,79.53109,29.208969,79.426104,10.744,Rural,0,0,0.298,0.367,0.163
Haldwani,29.218675,79.421589,29.211665,79.553681,12.843,Rural,1,0,0.194,0.646,0.237
Haldwani,29.168111,79.513018,29.164467,79.54699,3.323,Highway,1,0,0.235,0.44,0.209
Haldwani,29.211218,79.453231,29.224486,79.502941,5.045,City,1,0,0.123,0.464,0.18
Haldwani,29.222772,79.612927,29.235079,79.527145,8.436,City,1,1,0.065,0.174,0.104
Haldwani,29.215686,79.50459,29.266986,79.529904,6.211,Rural,0,0,0.042,0.077,0.028
Haldwani,29.212884,79.527054,29.216195,79.513157,1.398,Rural,0,0,0.292,0.695,0.227
Haldwani,29.208828,79.48115,29.247757,79.497531,4.611,Highway,1,0,0.376,0.159,0.195
Haldwani,29.218009,79.520439,29.253853,79.549482,4.881,City,1,1,0.73,0.887,0.446
Haldwani,29.245597,79.544688,29.20348,79.440489,11.143,Rural,0,0,0.176,0.205,0.094
Haldwani,29.240504,79.562722,29.277222,79.451508,11.535,Rural,1,0,0.325,0.405,0.228
Haldwani,29.18235,79.543835,29.193094,79.483057,6.02,Rural,2,0,0.213,0.037,0.171
Haldwani,29.22944,79.512763,29.2416,79.438112,7.369,Hilly,1,0,0.33,0.37,0.223
Haldwani,29.224312,79.449303,29.263443,79.519327,8.068,City,2,0,0.118,0.525,0.24
Haldwani,29.178414,79.414513,29.244106,79.572045,16.944,Hilly,1,0,0.353,0.281,0.212
Haldwani,29.1639,79.550211,29.247893,79.479467,11.592,Hilly,2,0,0.263,0.601,0.299
Haldwani,29.276689,79.584982,29.236041,79.504427,9.028,Highway,1,0,0.195,0.591,0.227
Haldwani,29.172233,79.568764,29.274976,79.548176,11.598,Rural,0,0,0.466,0.478,0.236
Haldwani,29.196972,79.504433,29.295704,79.462992,11.692,Hilly,2,1,0.249,0.094,0.194
Haldwani,29.225303,79.484603,29.254252,79.466005,3.69,Hilly,0,0,0.326,0.802,0.258
Haldwani,29.145908,79.524406,29.226249,79.44502,11.798,Rural,1,1,0.201,0.327,0.176
Haldwani,29.16894,79.558321,29.209964,79.49347,7.774,City,0,0,0.149,0.682,0.181
Haldwani,29.269365,79.480343,29.162265,79.465435,11.996,Highway,0,0,0.525,0.304,0.218
Haldwani,29.256916,79.419957,29.187363,79.506212,11.396,Highway,1,1,0.166,0.865,0.273
Haldwani,29.178886,79.545421,29.247143,79.477069,10.08,Highway,1,0,0.323,0.239,0.195
Haldwani,29.235803,79.529952,29.211015,79.50702,3.543,City,1,0,0.237,0.648,0.251
Haldwani,29.171083,79.473824,29.239056,79.54204,10.048,City,1,1,0.17,0.345,0.17
Haldwani,29.248163,79.52974,29.20267,79.519449,5.156,Rural,0,0,0.026,0.487,0.105
Pithoragarh,29.572628,80.293422,29.579723,80.263236,3.024,City,3,0,0.298,0.456,0.331
